_id,userId,language,problem_type,problem_domain,problem_functionality,problem_complexity,complexity_time,complexity_space,quality_readability,quality_maintainability,quality_modularity,quality_documentation,quality_errorHandling,quality_duplication,timestamp,createdAt,updatedAt,__v,kmeans_cluster,dbscan_cluster,gmm_cluster,agg_cluster
e8c27f41-1adf-4e27-96f2-801fee3ddb7c,5b06463a-08b5-43b4-94a2-d4317ad4f3d1,Rust,Algorithm,Mobile,Error handling,Hard,O(n^2),O(n),86,81,63,78,67,61,1693288887000,1693288887000,1693288887000,0,0,0,0,1
afcca489-4156-4896-afb7-fe33f4da2d07,ab49312c-a1f1-4b51-a51e-e2d8f734fe7f,Java,API Design,Backend,Error handling,Medium,O(1),O(1),74,72,54,36,53,80,1676957663000,1676957663000,1676957663000,0,2,0,2,0
fcc9d53c-f927-422d-81bc-35ac5ac99eb2,aa4cee7f-0ce2-4d51-8575-bfe6c63e213b,Python,Algorithm,Mobile,API integration,Hard,O(n^2),O(n),82,79,62,74,69,69,1680564398000,1680564398000,1680564398000,0,0,0,0,1
96a99626-d3ff-4c08-9d57-caa56ca8bb92,4664f247-6360-48d0-8c32-0acf3756d3f7,TypeScript,Debugging,Frontend,Error handling,Hard,O(1),O(1),27,33,56,65,67,64,1693380022000,1693380022000,1693380022000,0,1,-1,1,2
b81a6615-e682-4c91-a3d6-a49e022ace9b,bf3af471-bfd4-40b4-b37a-039819d630c7,Ruby,Debugging,Backend,Database query optimization,Easy,O(1),O(1),94,85,71,84,88,56,1698112917000,1698112917000,1698112917000,0,0,0,0,1
aa2c7e49-ba22-4741-93bc-c2b20879430e,3dffdda1-de17-4379-bef8-2fb56fcbf511,Java,Algorithm,Mobile,API integration,Hard,O(n^2),O(n),65,64,65,44,69,71,1681224490000,1681224490000,1681224490000,0,2,0,2,0
aa9d7365-f4bb-4216-b120-b0ba3d602abc,aa834808-5fe3-4a8b-bd6d-55309cfe62d5,TypeScript,Optimization,DevOps,API integration,Easy,O(1),O(1),62,71,57,51,67,71,1678935854000,1678935854000,1678935854000,0,2,0,2,0
6e9366eb-3964-44cb-bc43-9d6c2a4ee5df,6a468783-a74f-4a03-80ca-a9ff1dc86f4a,Rust,Debugging,Mobile,Sorting algorithm,Medium,O(1),O(1),73,77,64,56,54,62,1695086603000,1695086603000,1695086603000,0,0,0,0,1
a7ea6606-ed06-4cb4-a82d-e6dc79e195a4,91524b9e-cf6c-4e32-b658-13c7c6e73db5,Go,API Design,DevOps,API integration,Hard,O(1),O(1),77,57,53,59,61,56,1694059490000,1694059490000,1694059490000,0,2,0,2,0
9639241c-d60e-44b2-8eb2-7e9359203adb,82d0ee7f-ad18-4121-af2f-e68320e4f48f,Python,API Design,Mobile,Data processing,Hard,O(1),O(1),88,82,67,62,78,50,1684920689000,1684920689000,1684920689000,0,0,0,0,1
28647901-6d43-4d91-903a-82d1561191ac,e0aa233d-3646-4cfa-80de-688bffc3e721,Python,Algorithm,Database,API integration,Easy,O(n),O(1),77,3,60,47,56,57,1672795979000,1672795979000,1672795979000,0,1,-1,1,0
da3e24fe-e58c-4f34-bf32-e6fa15ceb008,cd1428a3-59ee-4062-a816-2aadedc59cb4,Ruby,System Design,DevOps,Sorting algorithm,Medium,O(1),O(1),72,80,60,76,73,65,1697617072000,1697617072000,1697617072000,0,0,0,0,1
b90a3a39-b62f-4f57-bdd3-a24ca5903298,dcca299d-eff6-4d6d-b0ab-82665960faec,TypeScript,Debugging,Mobile,Database query optimization,Easy,O(1),O(1),94,100,77,83,89,53,1687325967000,1687325967000,1687325967000,0,0,0,0,1
c15a7bf9-d3ec-4b7e-ae44-c1233b5e6d9a,c7ce6380-f542-4880-a971-3d676013d7f3,C++,System Design,Database,Error handling,Medium,O(1),O(1),89,81,73,69,69,44,1703074465000,1703074465000,1703074465000,0,0,0,0,1
8c22b856-1ecd-42e9-a702-3131513c4bb8,2fb5d23a-4232-4c03-b2fc-d076bd8deae4,TypeScript,Data Structure,Backend,Authentication,Medium,O(log n),O(n),77,89,66,60,61,48,1677465531000,1677465531000,1677465531000,0,0,0,0,1
03d27911-3481-446a-8a4e-5aac72f30db3,406da83b-b02e-408c-89f2-831c635c2cce,TypeScript,API Design,Backend,Database query optimization,Easy,O(1),O(1),63,69,48,56,44,61,1690124741000,1690124741000,1690124741000,0,2,0,2,0
434322d2-a233-4ee0-a78b-0897226779a4,8334d2fb-14f2-4ebe-a8de-ade23be0237f,Go,Algorithm,Cloud,Sorting algorithm,Hard,O(n^2),O(n),70,86,73,72,67,41,1677099759000,1677099759000,1677099759000,0,0,0,0,1
ef84c23d-2d53-44bb-a7ab-6c24300de547,cc0256e7-1183-48ae-b260-af040b995754,C++,Debugging,Cloud,Error handling,Medium,O(1),O(1),79,64,45,31,65,63,1688597239000,1688597239000,1688597239000,0,2,0,2,0
998ea528-5cc7-45b5-86c7-82d13edb1429,53635957-63b7-4dba-9bcd-c30f46632788,C++,Optimization,Backend,Sorting algorithm,Medium,O(1),O(1),81,86,88,83,71,43,1684132921000,1684132921000,1684132921000,0,0,0,0,1
38369791-f17d-4de5-868c-96f83affb9bb,8334d2fb-14f2-4ebe-a8de-ade23be0237f,TypeScript,Algorithm,Backend,Error handling,Easy,O(n),O(1),75,78,72,59,68,54,1675064950000,1675064950000,1675064950000,0,0,0,0,1
63eb3ec5-03f0-4520-8597-b10470a822d1,8b6fc2d7-5d89-4ac1-931e-ee55828acef8,Ruby,Debugging,Backend,API integration,Easy,O(1),O(1),86,89,62,60,66,54,1690719461000,1690719461000,1690719461000,0,0,0,0,1
4265bd2d-cd1d-47c0-b0ee-c9975562ba3b,406da83b-b02e-408c-89f2-831c635c2cce,Rust,System Design,Cloud,Database query optimization,Medium,O(1),O(1),56,77,49,52,58,57,1677706455000,1677706455000,1677706455000,0,2,0,2,0
2459996b-e860-4cd8-84ad-3f40972e0347,85bb0931-7b55-4846-b394-15c6f35befbf,JavaScript,Debugging,Cloud,Data processing,Medium,O(1),O(1),82,17,42,60,68,73,1695541878000,1695541878000,1695541878000,0,2,-1,1,0
8add179b-507f-419e-806f-b9c9912d5d3c,f2ec244a-8b00-40c2-8186-150227c393e2,Rust,Debugging,Cloud,Sorting algorithm,Hard,O(1),O(1),50,62,49,30,47,87,1687480846000,1687480846000,1687480846000,0,2,0,2,0
da896ed7-b11c-4f38-95e9-bf11ddc4e54a,a5fd21fc-d7b2-4c4c-8f83-f0ab157b6fa4,JavaScript,Optimization,Mobile,Data processing,Hard,O(1),O(1),60,76,62,59,53,56,1680611823000,1680611823000,1680611823000,0,2,0,2,0
7be6e95a-e81a-4370-b313-628ae6debf29,391ce5a6-46eb-4c22-98ee-87c6bd398fa8,Rust,Debugging,Cloud,Database query optimization,Hard,O(1),O(1),78,68,60,43,52,71,1686180618000,1686180618000,1686180618000,0,2,0,0,0
e2898bb6-161b-4c98-83de-b0edf0c3badf,27647c78-542e-4746-b206-500749ddc239,C++,Data Structure,Backend,UI rendering,Easy,O(1),O(n),97,88,89,73,80,46,1690402391000,1690402391000,1690402391000,0,0,0,0,1
ff251d53-c4ec-4857-a485-3cd63d58447f,4793007b-70d0-4dbb-9594-1de443b1adfd,Ruby,Algorithm,Mobile,Data processing,Hard,O(n^2),O(n),60,50,40,47,40,89,1691986109000,1691986109000,1691986109000,0,2,0,2,0
25191d35-653f-4497-bce6-b5c36e987c45,3ce5d5b5-000a-410d-82a4-db06c9e4c36a,Ruby,Optimization,Frontend,Sorting algorithm,Easy,O(1),O(1),59,66,55,33,54,67,1695643757000,1695643757000,1695643757000,0,2,0,2,0
4085164b-2d4b-4f8b-83eb-ab8759211730,4e823f1d-5647-474c-beb5-38c823769c25,C++,Debugging,Database,Error handling,Hard,O(1),O(1),80,78,71,63,66,66,1686181478000,1686181478000,1686181478000,0,0,0,0,1
a21f4772-3b9e-4c6f-8982-7754589ffc59,b5a739df-6d08-4046-afb5-de9ec6163ce5,Rust,System Design,DevOps,Database query optimization,Hard,O(1),O(1),63,50,58,32,57,74,1702532712000,1702532712000,1702532712000,0,2,0,2,0
d70cc6c8-e709-45dd-9aae-fd2283fe935c,15c8efd3-9b32-4175-9432-b26c910ce364,TypeScript,System Design,DevOps,Data processing,Easy,O(n),O(n),85,78,71,79,73,52,1693704411000,1693704411000,1693704411000,0,0,0,0,1
568fe0b0-3079-42cf-8fcb-a3729c383b8d,e1e96edc-a1a1-40d9-bd5b-c2e8b39849e2,Go,API Design,DevOps,Authentication,Hard,O(1),O(1),57,79,79,78,80,63,1673617545000,1673617545000,1673617545000,0,0,-1,1,0
c110f196-7f69-4ef8-9b0d-70a93c33c1bb,e925bb6a-0357-4e02-aad2-3957f903f50f,Go,Debugging,DevOps,Search algorithm,Medium,O(1),O(1),87,86,65,77,78,65,1681042767000,1681042767000,1681042767000,0,0,0,0,1
e20b9937-1898-457e-88d3-2aeda7ced8e2,b76926f0-2eb2-45c0-8141-ba9aae102314,Ruby,Algorithm,Database,Search algorithm,Medium,O(n log n),O(n),84,80,75,63,72,61,1690234091000,1690234091000,1690234091000,0,0,0,0,1
b316db3d-df2e-40f2-9ac7-370ddc5a46bd,6fa5c93d-b3a2-4306-b7bb-48ad045a86b3,Java,Debugging,Backend,API integration,Medium,O(1),O(1),81,89,90,79,73,38,1687727872000,1687727872000,1687727872000,0,0,0,0,1
bd1fa0df-a7a2-4eb1-bfd0-01c7f9b16967,fe36764f-e1f5-4225-8252-6ed3adc11d7d,Go,API Design,DevOps,API integration,Medium,O(1),O(1),100,85,75,73,75,60,1692148534000,1692148534000,1692148534000,0,0,0,0,1
af63be95-4a03-4ff5-ab3e-9ebf16501ae9,a21be936-ac75-4d01-9493-1f831b315d0c,Rust,Debugging,Mobile,API integration,Medium,O(1),O(1),82,81,71,66,60,44,1698257496000,1698257496000,1698257496000,0,0,0,0,1
80f4c2a3-e911-4732-82e3-040ab0737fae,559c9eb5-82b1-4127-b1b1-8e3a16df46f7,Python,Data Structure,Database,Data processing,Medium,O(log n),O(n),80,81,80,65,60,58,1681408884000,1681408884000,1681408884000,0,0,0,0,1
3feb7673-7c3d-4cbb-ba24-0160999ce0df,be8e344f-527d-415a-9f0e-b1059586bc1d,Rust,Optimization,Frontend,Search algorithm,Medium,O(1),O(1),76,70,67,33,43,79,1695326905000,1695326905000,1695326905000,0,0,0,0,1
0db377f7-b599-4792-924e-14585c64ce7c,2e947941-8f50-4e71-b033-6bd2d8cbb43f,Ruby,System Design,Database,Search algorithm,Hard,O(1),O(1),53,50,44,35,51,66,1694608359000,1694608359000,1694608359000,0,2,0,2,0
bff68428-99c4-4560-8cdd-4c956e804d25,2fb5d23a-4232-4c03-b2fc-d076bd8deae4,C++,API Design,DevOps,Sorting algorithm,Easy,O(1),O(1),59,80,61,52,48,51,1685361758000,1685361758000,1685361758000,0,2,0,2,0
abf4aca9-7081-4c2d-80b6-e77c8aecd830,7bd6465b-88ae-485f-bcd2-0be55bc2c3b7,Rust,Algorithm,Database,Sorting algorithm,Easy,O(n^2),O(n^2),60,52,65,50,54,57,1674223875000,1674223875000,1674223875000,0,2,0,2,0
7a31d0c5-856a-4983-ae65-b45819aab81f,31390d0d-2c4c-4718-8850-c289f635ff2a,Rust,API Design,DevOps,Error handling,Medium,O(1),O(1),72,78,79,69,79,70,1693402472000,1693402472000,1693402472000,0,0,0,0,1
5d20f483-abbf-4ad9-bf04-05ac1e0548f2,d8f683b6-d2aa-48ed-b604-e8db64d52292,C++,API Design,DevOps,Sorting algorithm,Easy,O(1),O(1),99,94,70,72,72,34,1677026411000,1677026411000,1677026411000,0,0,0,0,1
cf4efab2-655f-4e01-b309-1af9641cc003,391ce5a6-46eb-4c22-98ee-87c6bd398fa8,TypeScript,Data Structure,Mobile,API integration,Hard,O(n),O(n^2),76,71,51,54,64,78,1673339826000,1673339826000,1673339826000,0,2,0,2,0
f8f38019-7373-4e30-be4e-39cddba3e86a,43bc8fc3-bbfb-4071-8fdf-90396a3ca62c,Go,API Design,Frontend,Authentication,Medium,O(1),O(1),89,81,87,83,84,60,1691766411000,1691766411000,1691766411000,0,0,0,0,1
780aad6a-c498-497b-a860-fcc4062f8c4f,96853082-692e-4c8d-b9bf-db2e88406730,Python,Debugging,Database,API integration,Medium,O(1),O(1),63,65,43,31,48,68,1687225413000,1687225413000,1687225413000,0,2,0,2,0
eb4ae26b-6d54-4885-91e7-88a95bd20d50,8334d2fb-14f2-4ebe-a8de-ade23be0237f,Python,API Design,DevOps,Data processing,Easy,O(1),O(1),30,1,77,68,78,40,1692121112000,1692121112000,1692121112000,0,1,-1,1,2
0336dede-59b4-402e-8330-d02d056397fd,dcca299d-eff6-4d6d-b0ab-82665960faec,Python,Data Structure,Cloud,Error handling,Medium,O(log n),O(n),61,54,70,39,62,75,1690771608000,1690771608000,1690771608000,0,2,0,2,0
40ffcd83-ebf5-4683-b5ec-5492850ff34a,5fc077a9-041a-4d3f-95c1-84994f2c4682,TypeScript,API Design,Backend,API integration,Hard,O(1),O(1),25,97,52,42,58,72,1703910086000,1703910086000,1703910086000,0,2,-1,1,2
d5a738d1-9d47-408c-ba27-89caf21ca1b3,35508b24-1fb3-4718-8f5d-3c147395ce4e,JavaScript,Debugging,Backend,Database query optimization,Easy,O(1),O(1),66,63,65,37,66,56,1703033134000,1703033134000,1703033134000,0,2,0,2,0
1951b8af-ecd0-43ab-96b3-2bef06d7a2b6,3dffdda1-de17-4379-bef8-2fb56fcbf511,Java,Data Structure,Database,Error handling,Medium,O(n),O(1),97,100,76,85,90,47,1691248401000,1691248401000,1691248401000,0,0,0,0,1
a217c978-f09c-4185-b19d-62965a172d70,5cb369b7-4512-41e5-a2fd-c15817dccbc2,Go,API Design,Database,Database query optimization,Hard,O(1),O(1),62,50,60,30,52,60,1688547758000,1688547758000,1688547758000,0,2,0,2,0
ff205022-ea68-42ea-9d58-cff9ed0fb067,e08d84d6-7b0d-431b-8a28-d3880823eb4f,JavaScript,Data Structure,Database,Error handling,Easy,O(1),O(n),91,97,84,90,78,34,1693920581000,1693920581000,1693920581000,0,0,0,0,1
892d13db-fdd0-4f4b-9313-2da122043237,1bc1489b-e53c-4c16-8bbe-a2a563f1f05d,Python,System Design,Frontend,Search algorithm,Easy,O(1),O(1),51,57,57,46,60,74,1689975061000,1689975061000,1689975061000,0,2,0,2,0
380ffe17-09ef-4e7d-aa2d-39362bfc5687,b4f6469b-a026-4bd5-8460-8c8bc4042976,C++,API Design,Database,Sorting algorithm,Hard,O(1),O(1),62,65,41,42,42,60,1677809855000,1677809855000,1677809855000,0,2,0,2,0
7f8afc4f-7428-4795-86dd-1b7a435f254e,1f4d1700-358a-48c2-ae04-afe1f7492c0e,JavaScript,Optimization,Backend,Data processing,Easy,O(1),O(1),97,100,71,90,81,39,1687327480000,1687327480000,1687327480000,0,0,0,0,1
5631a08a-253c-4f7c-b4da-0d63e5adce71,e9629b8d-9d19-4348-9598-efbfdbafbf3c,Go,API Design,DevOps,Search algorithm,Hard,O(1),O(1),19,43,66,74,78,65,1694207801000,1694207801000,1694207801000,0,1,-1,1,2
007dc5d5-b5c5-4b1a-b7ec-f19ea2f42d24,e925bb6a-0357-4e02-aad2-3957f903f50f,Rust,Debugging,DevOps,Sorting algorithm,Easy,O(1),O(1),97,92,71,80,85,46,1689240249000,1689240249000,1689240249000,0,0,0,0,1
78df2a0c-3c67-4ebd-b7ae-8c0ce1cf2c8c,e3e92f83-97ab-4f04-85a1-2708e68e4dec,Ruby,Debugging,Database,Database query optimization,Medium,O(1),O(n^2),84,87,84,71,90,34,1697981698000,1697981698000,1697981698000,0,0,0,0,1
9be3cd47-02ed-42cc-9299-f84bcbbab0bc,9bc9e2f3-15df-4069-aaab-2e4b0193a3b2,C++,System Design,Mobile,Search algorithm,Medium,O(1),O(1),47,5,77,75,78,64,1676667703000,1676667703000,1676667703000,0,1,-1,1,0
7662cc00-a55d-404a-82af-ff0c2440fe94,7e4ea188-605b-4e04-9b4e-35384c703e53,C++,System Design,Database,Database query optimization,Easy,O(1),O(1),62,51,67,52,55,68,1683735683000,1683735683000,1683735683000,0,2,0,2,0
d16dd0c5-57cd-46e0-9a43-9cf7b06a713e,5696cdad-6699-479f-9e03-95b8afbe2bf5,Go,Algorithm,DevOps,Sorting algorithm,Easy,O(n),O(1),84,80,64,78,78,48,1703524011000,1703524011000,1703524011000,0,0,0,0,1
0fbff912-297e-4f21-850f-8ae004e9c8d4,7a68c5a7-e138-4849-a8f5-455746938927,TypeScript,Debugging,Frontend,Sorting algorithm,Hard,O(1),O(1),68,50,56,30,40,70,1700064307000,1700064307000,1700064307000,0,2,0,2,0
d537ce83-cb17-40fb-9e24-27f4fb1b624e,e9011f85-dd63-4289-972e-25c737e8a75e,Java,Optimization,Cloud,API integration,Medium,O(1),O(1),88,85,61,72,78,41,1692684517000,1692684517000,1692684517000,0,0,0,0,1
76e6f3ae-abf0-4e74-ac02-25de4fdde43b,4c7df9a6-2526-447c-86eb-6b09a96cc345,TypeScript,Data Structure,Cloud,Database query optimization,Hard,O(n),O(n^2),78,90,71,75,62,55,1690662679000,1690662679000,1690662679000,0,0,0,0,1
7358da2c-58f9-4e5f-98b0-81fd607de27c,50404b4c-d660-42a4-8b15-c29c6e58c55c,Java,Data Structure,Database,Error handling,Easy,O(1),O(n),83,74,67,52,62,66,1675410071000,1675410071000,1675410071000,0,0,0,0,1
f2fe0d96-1c02-457c-95f1-a49e1409a329,b33bf7a9-af42-48ca-92b3-502d366ecd05,Go,Algorithm,Mobile,Authentication,Medium,O(n log n),O(1),90,80,90,89,73,58,1695282307000,1695282307000,1695282307000,0,0,0,0,1
fc1a902c-9d12-47ad-b79a-b598b096e7da,559c9eb5-82b1-4127-b1b1-8e3a16df46f7,Java,System Design,Database,UI rendering,Medium,O(n log n),O(n^2),42,38,78,73,66,42,1692993686000,1692993686000,1692993686000,0,1,-1,1,0
120b46f9-3caf-43f4-a0b5-f81fb6f27fe2,f8221a08-0e0e-4414-bf83-6c216ec7f149,C++,System Design,Cloud,Authentication,Medium,O(1),O(1),83,87,90,90,80,34,1682533073000,1682533073000,1682533073000,0,0,0,0,1
e3fee518-0d67-4a3a-b695-470317c583cc,945de863-db22-4bb1-9388-10e6ff221cf3,Rust,Data Structure,Frontend,Search algorithm,Easy,O(1),O(n),72,52,57,59,49,51,1702489855000,1702489855000,1702489855000,0,2,0,2,0
db1d7609-d622-47cb-878a-25babc764007,cb1281b7-ab03-4f02-a2a7-a96b0c7f87eb,TypeScript,Optimization,Mobile,Data processing,Medium,O(1),O(1),95,82,71,86,87,46,1696223305000,1696223305000,1696223305000,0,0,0,0,1
5f205b76-fff5-4336-96c6-4b9fef796942,5696cdad-6699-479f-9e03-95b8afbe2bf5,Ruby,Debugging,Cloud,Sorting algorithm,Easy,O(1),O(1),68,73,42,41,51,73,1698997780000,1698997780000,1698997780000,0,2,0,2,0
c71ebe77-1262-4c4e-9b84-8d57144dd146,673e541c-8a6a-40d5-9749-f72012583542,TypeScript,Optimization,Frontend,API integration,Hard,O(1),O(1),75,79,60,52,51,73,1686253526000,1686253526000,1686253526000,0,0,0,0,1
3521cc53-1031-4aee-bb64-c42e6cd0199b,fa546d84-725a-41c8-b6eb-8fae36630b61,TypeScript,System Design,Frontend,Sorting algorithm,Easy,O(1),O(1),72,85,78,57,62,43,1694968392000,1694968392000,1694968392000,0,0,0,0,1
18cce5f8-1ccb-4d44-905a-2e2e111a433a,673e541c-8a6a-40d5-9749-f72012583542,TypeScript,Debugging,Database,Search algorithm,Hard,O(1),O(1),88,86,60,60,71,44,1686245488000,1686245488000,1686245488000,0,0,0,0,1
ef6d314d-c492-49d4-9f7a-02b381f36e75,76b15d00-41e4-47eb-8ee1-4b349d35eb21,C++,Debugging,Database,API integration,Hard,O(1),O(1),85,72,76,63,72,48,1693775905000,1693775905000,1693775905000,0,0,0,0,1
0b42ca40-1201-4e6b-8172-d5eb50862079,77c6a7a6-fa17-462a-9551-cd4b6dc93c15,TypeScript,Algorithm,Cloud,Authentication,Hard,O(n^2),O(n),68,75,63,65,59,69,1682088368000,1682088368000,1682088368000,0,2,0,0,1
5cf9000c-d992-45d0-b5c9-2e8164b50e04,3dffdda1-de17-4379-bef8-2fb56fcbf511,Rust,Data Structure,Frontend,Error handling,Hard,O(n),O(n^2),29,32,69,66,71,58,1697713842000,1697713842000,1697713842000,0,1,-1,1,2
b9574a0f-a799-4382-a434-e45777381176,3b965029-2006-4cc2-8a0b-a99583bbff06,JavaScript,Optimization,Database,Database query optimization,Hard,O(1),O(1),76,69,67,43,65,59,1689187237000,1689187237000,1689187237000,0,0,0,0,1
0979c57e-a898-46ea-9262-d5e6bc13e8bb,481a8ba8-e1ef-48e2-bba9-5bc49e322565,C++,Debugging,DevOps,UI rendering,Easy,O(1),O(1),74,71,71,80,74,67,1690088089000,1690088089000,1690088089000,0,0,0,0,1
4a45dc85-25bf-42a0-ab20-ee3922e2a068,1bdfb4a2-fea0-4844-9eb7-646df8edc36b,Rust,Algorithm,Cloud,Database query optimization,Hard,O(n^2),O(n),75,83,71,71,80,60,1696389773000,1696389773000,1696389773000,0,0,0,0,1
939c3c46-7a24-4231-a7d7-a66751b980ac,f1f399dd-fcd6-464f-bc17-9f1b32a3b06a,TypeScript,System Design,DevOps,Search algorithm,Hard,O(1),O(1),78,89,66,71,70,52,1684895127000,1684895127000,1684895127000,0,0,0,0,1
9b0eb266-39e1-4e9c-a694-7d4fec804bf3,85bb0931-7b55-4846-b394-15c6f35befbf,Java,Algorithm,Database,Sorting algorithm,Easy,O(n),O(1),79,75,48,50,50,52,1695542521000,1695542521000,1695542521000,0,2,0,2,0
47e9c467-b609-466c-a76d-b948cccd80a5,22ffd8c9-b87c-4f8c-8981-9f96f85de6d5,C++,Debugging,Backend,Authentication,Medium,O(1),O(1),72,58,69,51,62,77,1675703993000,1675703993000,1675703993000,0,2,0,2,0
358f08f2-2bc9-4f0f-af0c-0562725a49ad,2fb5d23a-4232-4c03-b2fc-d076bd8deae4,Go,Algorithm,DevOps,Error handling,Medium,O(n log n),O(n),79,63,45,49,46,52,1676315610000,1676315610000,1676315610000,0,2,0,2,0
09b59177-34d4-495b-a196-5aff2abc3f79,e59841a8-be1e-490c-afcc-89c6f7e2bc04,Ruby,System Design,DevOps,Data processing,Hard,O(1),O(1),72,75,63,57,54,58,1688097920000,1688097920000,1688097920000,0,2,0,0,1
68381d3c-04a5-4962-8529-80f31e590527,a3b9ea88-ce40-4930-939b-47253e8f9036,Python,System Design,DevOps,Search algorithm,Hard,O(1),O(1),88,89,78,63,68,68,1692175372000,1692175372000,1692175372000,0,0,0,0,1
43b43c35-2206-4041-83c2-b8a752644482,d9eefd21-2288-4c0f-b925-5c1264414734,Java,Debugging,Cloud,Authentication,Medium,O(1),O(1),86,100,87,74,71,54,1702754356000,1702754356000,1702754356000,0,0,0,0,1
26939107-73a6-4729-a6e8-afc82217158f,6a468783-a74f-4a03-80ca-a9ff1dc86f4a,Go,Algorithm,Frontend,Data processing,Hard,O(n^2),O(n),74,76,64,61,60,62,1680544296000,1680544296000,1680544296000,0,0,0,0,1
b80d5a5b-2053-4c39-a6b1-a43cad39f418,e59841a8-be1e-490c-afcc-89c6f7e2bc04,Python,Algorithm,Backend,Data processing,Hard,O(n^2),O(n),59,50,40,30,40,75,1689797130000,1689797130000,1689797130000,0,2,0,2,0
576f0738-2c41-4bdc-9f43-ba56c7f010a0,4793007b-70d0-4dbb-9594-1de443b1adfd,JavaScript,Algorithm,Mobile,Authentication,Easy,O(n),O(1),56,93,78,56,78,45,1690402251000,1690402251000,1690402251000,0,0,-1,1,0
d8b39250-0503-4f5a-88aa-a7ddd15888d6,7a68c5a7-e138-4849-a8f5-455746938927,Rust,Debugging,DevOps,Sorting algorithm,Hard,O(1),O(1),60,80,50,40,52,70,1677105606000,1677105606000,1677105606000,0,2,0,2,0
552ee771-b597-45f5-b50a-8e4c77b6cb25,609d502b-583a-4071-bc48-49924a15213d,Python,API Design,Frontend,Data processing,Medium,O(1),O(1),71,88,62,72,78,57,1700332684000,1700332684000,1700332684000,0,0,0,0,1
ee044d2f-08e5-477b-968c-f3de4fb367ad,161d0987-c657-47b8-84cb-3765abdd9ea2,TypeScript,Optimization,Frontend,UI rendering,Hard,O(1),O(1),69,62,62,40,59,76,1677496106000,1677496106000,1677496106000,0,2,0,2,0
68fb7653-33fc-40fd-8459-0214aa6098a1,15c8efd3-9b32-4175-9432-b26c910ce364,Python,Data Structure,Backend,UI rendering,Easy,O(1),O(n),89,87,81,76,73,56,1688878136000,1688878136000,1688878136000,0,0,0,0,1
ae810ef5-2bee-495c-b726-fe115e51f18c,61ea25b6-2a86-49de-8753-2c1284bf8cf2,Python,Algorithm,Backend,Data processing,Easy,O(n),O(1),78,72,65,55,55,78,1684347532000,1684347532000,1684347532000,0,0,0,0,1
2090a15b-13ab-48b1-983b-859e381545e7,e59841a8-be1e-490c-afcc-89c6f7e2bc04,JavaScript,Optimization,Mobile,API integration,Easy,O(1),O(1),83,88,84,85,88,50,1675837262000,1675837262000,1675837262000,0,0,0,0,1
91509dcb-136f-4802-98db-7c52d6e4cc83,7ec8f308-d74a-455a-8c56-5e554aeb9af6,C++,Optimization,Cloud,API integration,Medium,O(1),O(1),89,89,78,73,63,67,1690181156000,1690181156000,1690181156000,0,0,0,0,1
4c2af1a2-1072-48f2-b2e0-40af25c06966,2558f71a-34d9-4fc8-97ac-4843a756c94f,Rust,Debugging,Frontend,UI rendering,Medium,O(1),O(1),98,99,76,80,70,50,1673593238000,1673593238000,1673593238000,0,0,0,0,1
992d3c07-0c85-4cb5-81e8-01a994d992fd,406da83b-b02e-408c-89f2-831c635c2cce,Rust,Data Structure,DevOps,UI rendering,Hard,O(n),O(n^2),70,50,40,30,56,73,1685124675000,1685124675000,1685124675000,0,2,0,2,0
6adc1dd2-658d-4db2-bd75-9281b8ce0482,a3b9ea88-ce40-4930-939b-47253e8f9036,JavaScript,Algorithm,Frontend,Data processing,Hard,O(n^2),O(n),62,61,56,46,51,66,1693870706000,1693870706000,1693870706000,0,2,0,2,0
6bdadb84-06d0-46f5-bec4-73a071d701f3,9835bbcf-c6fe-4a19-9fc9-008d911197e2,Python,Debugging,DevOps,UI rendering,Easy,O(1),O(1),76,81,71,67,76,51,1684694007000,1684694007000,1684694007000,0,0,0,0,1
6e962f63-e2bf-4046-923b-5e1c4ef26822,743082fd-6865-44f1-bb94-9bf2172902ba,Go,Algorithm,Mobile,Search algorithm,Medium,O(n log n),O(n),89,73,71,77,74,63,1687923804000,1687923804000,1687923804000,0,0,0,0,1
b24c512a-54b8-4c52-a637-b10cc0b59559,5696cdad-6699-479f-9e03-95b8afbe2bf5,C++,Debugging,Database,Database query optimization,Hard,O(1),O(1),8,81,74,62,74,52,1701996169000,1701996169000,1701996169000,0,1,-1,1,2
d3e74f09-488a-4c13-8aa4-972a6c3221f8,9835bbcf-c6fe-4a19-9fc9-008d911197e2,Python,API Design,DevOps,UI rendering,Easy,O(1),O(1),85,100,89,83,86,48,1687036125000,1687036125000,1687036125000,0,0,0,0,1
b1b7d952-5ecb-47e1-8aba-049851542195,d9eefd21-2288-4c0f-b925-5c1264414734,C++,Debugging,Backend,Search algorithm,Medium,O(1),O(1),95,91,84,79,89,48,1684155369000,1684155369000,1684155369000,0,0,0,0,1
cb7252a4-c7bd-4439-b4ae-884a41de86b8,d1f806bf-29d5-44d1-b2ac-27b7e622f409,Ruby,System Design,Database,Database query optimization,Hard,O(1),O(1),26,92,40,30,51,71,1692040631000,1692040631000,1692040631000,0,2,-1,1,2
